002913,118.96, 3.06,17.74,-0.07, 0.12, 1.01,-0.10,-0.11,-0.23
002926,133.01, 5.84,38.19, 0.02, 0.26, 1.07,-0.08,-0.11,-0.24
003097,-90.16,-2.23,-2.16,-0.01, 0.16, 0.97,-0.10,-0.11,-0.24
003108,-76.31,-0.77,-9.25,-0.05, 0.18, 0.95,-0.10,-0.11,-0.24
003119,-76.73, 0.70, 2.78,-0.07, 0.16, 0.94,-0.12,-0.10,-0.23
003144,-82.64, 1.04, 2.23,-0.03, 0.11, 0.95,-0.12,-0.11,-0.23
003155,-83.41, 0.14,-0.77,-0.03, 0.10, 0.92,-0.14,-0.11,-0.23
003166,-92.03,-0.90,-2.37,-0.02, 0.08, 0.92,-0.15,-0.11,-0.22
003177,-98.09,-0.90,-5.08,-0.03, 0.05, 0.94,-0.16,-0.11,-0.22
003189,-103.17,-1.74,-19.90, 0.02, 0.02, 0.93,-0.16,-0.11,-0.22
003200,-86.33,-1.53,-28.73,-0.05,-0.05, 1.15,-0.17,-0.11,-0.22
003211,-0.35, 4.52,-35.90,-0.02, 0.00, 0.97,-0.18,-0.12,-0.22
003222,-17.32, 2.43,-45.29,-0.02, 0.07, 0.87,-0.17,-0.11,-0.22
003241,-30.33, 6.89,-30.33,-0.04,-0.06, 1.06,-0.17,-0.12,-0.22
003252,-2.37, 8.49,-30.33,-0.07,-0.07, 0.95,-0.17,-0.12,-0.22
003263, 2.23, 1.32,-11.13,-0.06,-0.04, 0.93,-0.17,-0.12,-0.22
003274,-4.38, 2.02,-11.48,-0.02, 0.03, 0.94,-0.17,-0.12,-0.22
003286,-12.38,14.19,-49.60, 0.01, 0.05, 0.95,-0.17,-0.11,-0.22
003297,-13.70,12.10,-64.56,-0.02, 0.03, 0.94,-0.17,-0.11,-0.22
003308,-1.67, 2.64,-69.01,-0.04,-0.02, 0.95,-0.17,-0.11,-0.22
003319, 7.65,-3.83,-60.73,-0.06,-0.07, 0.97,-0.18,-0.12,-0.21
003338,13.43,-7.58,-23.86,-0.03,-0.04, 0.97,-0.16,-0.13,-0.22
003349, 4.03, 0.97,-18.99,-0.05,-0.04, 0.95,-0.18,-0.12,-0.22
003360, 5.84,-1.53,-14.68,-0.05,-0.05, 0.94,-0.17,-0.12,-0.22
003371, 6.75,-1.04,-14.40,-0.02, 0.00, 0.95,-0.18,-0.12,-0.21
003383, 3.20, 0.97,-26.37, 0.01, 0.07, 0.95,-0.16,-0.13,-0.22
003394, 1.53, 1.95,-34.30,-0.08,-0.05, 0.95,-0.18,-0.12,-0.22
003405,-1.18, 2.64,-20.66,-0.04, 0.00, 0.94,-0.17,-0.12,-0.22
003416,-10.85,10.57,-29.50,-0.10,-0.19, 0.94,-0.18,-0.12,-0.21
003435, 7.10,-0.97,-1.25,-0.04,-0.02, 0.94,-0.16,-0.13,-0.22
003446, 6.19, 0.63,-1.04,-0.05,-0.03, 0.95,-0.17,-0.13,-0.21
003457,10.99, 0.90, 0.28,-0.04,-0.02, 0.97,-0.17,-0.13,-0.21
003468,12.17, 1.81,-1.25,-0.04,-0.02, 0.94,-0.17,-0.13,-0.21
003480, 9.95, 2.02,-1.60,-0.05,-0.06, 1.01,-0.16,-0.13,-0.22
003491,64.56, 3.20,14.82,-0.08,-0.10, 1.07,-0.17,-0.13,-0.22
003502,86.05,-0.14,34.02,-0.08,-0.02, 0.88,-0.17,-0.13,-0.22
003513,72.35,-1.32,44.31,-0.02, 0.09, 0.85,-0.17,-0.13,-0.22
